name_with_abstract,category
OTOMATİK GÜNDEM TESPİTİ VE İÇERİK YÖNETİMİ Buluş dijital yayıncılıkta kullanılan içeriklerin gündemin tespit edilerek ana sayfada ve site genelinde ne şekilde listeleneceğine yapay zeka vasıtasıyla karar veren otomatik gündem tespiti ve içerik yönetim yöntemi olup ajanslardan ve diğer anlaşmalı kanallardan gelen içeriklerin içerik havuzunda toplanması içerik kontrol biriminin içerik havuzunda toplanan içeriklere dair bilgileri alması geçmiş içeriklerin dataları ile karşılaştırmalı bir şekilde yapay zeka vasıtasıyla analiz ederek puanlaması ve gündemi tahminlemesi içerik kontrol biriminin yapay zeka vasıtasıyla tahminlenen içerikleri sosyal medyadaki ve haber sitelerin ana sayfalarındaki içerikler ile eşleştirme yaparak karşılaştırıp kullanım alanlarına ve yoğunluğuna göre gündem tahminlemesine kontrol skoru eklemesi içerik kontrol biriminin yapay zeka vasıtasıyla puanlanıp tahminlenen içeriklerin ana sayfada konumlandırması ana sayfada konumlandırılan içeriklerin yerleşim birimine göre tıklanma içeriğin içerisinde geçirilen ortalama zaman metrikleriyle oluşan puanlamanın yapay zeka vasıtasıyla takip edilmesi ve alanların geçmiş performanslarına dayanılarak normalize edilen bu puanlamaya göre içeriklerin sayfada yerlerinin değiştirilmesi işlem adımlarını içermesi ile ilgilidir. ,Yapay Zeka
AKILLI YOL UYGULAMASI Buluş ambulansların önceden uyarı göndererek trafik sıkışıklığında güzergâh belirleyip gideceği yolu hazırlayarak ambulansın olay yerine veya olay yerinden hastaneye kısa sürede ulaşması üzerine kurgulanmış hayatı kolaylaştıran akıllı yol uygulaması ile ilgili olup özelliği acil servise ulaşmak isteyen hastaların konum cinsiyet boy yaş kilo ve rahatsızlık durumu gibi veri girişlerini tablet veya akıllı telefona kurulabilen uygulama üzerinden ilgililere göndermelerini sağlayan giriş modülü (1) ambulansa en uygun en hızlı ve en kısa yolun belirlenerek ambulansın yol güzergahını oluşturan GPRS destekli yapay zeka modülü (3) GPRS destekli yapay zeka modülünden (3) aldığı güzergah bilgisi dahilinde ambulansın izleyeceği yol üzerinde bulunan taşıtların ambulansa yol vermesi gerektiği sinyalini veren dijital bilbord entegrasyonundan (2) meydana gelmesidir. ,Yapay Zeka
GELİŞMİŞ SÜRÜCÜ GÜVENLİKTAKİPİHBAR CİHAZI VE PLATFORMU Buluş 5G iletişim teknolojisinin hayatımıza girmesi IoT NB-IoT ve Uw band radar teknolojilerinin gelişimi ile sensörler kameralar gelişmiş görüntü işleme yapay zeka alt yapısı gps  gsm  bluetooth iletişim teknolojilerini kullanarak geliştirilen cihaz ve mobil-web yazılımı platformdan oluşan entegre çözümdür. Buluşun amacını her segment araçta kullanılabilen nispeten düşük maliyetli yüksek teknoloji (5G IoT NB-IoT UWBAND RADAR görüntü işleme yapay zeka gsm gps) alt yapıları kullanılarak sürücü yüz tanıma sistemi ile sürücü araç eşleşmesini sağlamak biyometrik güvenlik ve yeterlik doğrulama yapmak (şekil2) sürücünün araç kullanma ve dinlenme sürelerini takip etmek lokasyon bazlı hız limitlerini takip etmek sürücü uyku ve yorgunluk tespitini yapmak (şekil2) sürüş temel ihlalleri olan sürüş sırasında telefon ile görüşmelerini algılamak sürüş esnasında sigara içilmesini algılamak yaya geçitlerinde öncelikli yaya geçişini algılamak araç içi sıcaklık ve duman algılaması carpışma darbe hırsızlık takla atma gibi acil durum süreçlerini algılamak takip etmek üzerindeki acil çağrı butonuna basıldığında ve tüm takip ve algılama işlemlerinde ihlal oluştuğunda gsm alt yapısı kullanılarak gerekli kişi ve kurumlara gerçek zamanlı lokasyon bilgisi ve ihbar-ihlal gerekçelerini bildirmek acil durum süreçlerini başlatmak insan hayati risklerini azaltmak sürüş güvenlik ve kalitesini arttırmak sürüş konforunu artırmak olarak tanımlayabiliriz. ,Yapay Zeka
VESTİBÜLER REHABİLİTASYON TEDAVİSİNDE KULLANILAN İNTERAKTİF YAPAY ZEKA UYGULAMA SİSTEMİ Bu buluş denge bozukluğu yaşayan hastaların statik ve dinamik kompanzasyonunu arttırmak ve adaptasyon mekanizmalarını devreye sokmak amacı ile uygulanan vestibüler rehabilitasyon tedavisini (VRT) tamamen otomatikleştirmek için geliştirilmiş vestibüler rehabilitasyon tedavisinde kullanılan interaktif yapay zeka uygulama sistemi ile ilgili olup özelliği mobil cihazlar tarafından desteklenen interaktif yapay zeka algoritması (1) hastanın yaptığı hareketlerin istenilen doğrulukta yapılıp yapılmadığını kontrol eden doğruluk analiz algoritması (2) yapılan hareket sonuçlarının sunucuda kaydedilmesini sağlayan sunucu kayıt sistemi (3) başarısız yapılan hareket sayısının 5 veya verilen eşik değerinin üstünde olup olmaması durumunu kontrol eden hasta kontrol yapısı (4) doktor ya da ilgili kişinin sunucuya kaydedilen verileri kontrol etmesini sağlayan denetleme/değerlendirme algoritması (5) hasta için özel olarak seçilmiş tedavi amaçlı hareket videoları (6) mobil cihaz üzerinden hastaya eğitimi anlayıp anlamadığının sorulmasını sağlayan geri bildirim yapısı (7) ve hasta ile doktor arasında çift taraflı iletişim kurulabilmesini sağlayan iletişim yapısından (8) meydana gelmesidir. ,Yapay Zeka
İŞİTME ENGELLİLER İÇİN GELİŞTİRİLMİŞ ÇEVİRİ YÖNTEMİ VE KİOSK SİSTEMİ Bu buluş işitme engelli bireylerin işaret dili bilmeyen kişiler ile sosyal hayatlarında kaliteli ve etkili bir şekilde uzaktan iletişim kurabilmelerini sağlayan işitme engelliler için geliştirilmiş çeviri yöntemi ve kiosk sistemi ile ilgili olup özelliği işitme engelli bireylerin işaret dilini kullanarak yaptığı hareketlerin kiosk veya mobil uygulama yüklü mobil cihazın kamerası (2) tarafından algılanması (10) algılanan işaret dili hareketlerinin yapay zeka teknikleri ile çözümlenerek metne dönüştürülmesi (20) metne dönüştürülen işaret dili hareketlerinin sese dönüştürülerek işaret dili bilmeyen karşı tarafa ses vericisi (4) ile aktarılması (30) işaret dili bilmeyen bireylerin sesinin ses alıcısı (3) tarafından algılanması veya iletilmek istenen mesajın ekrandan (1) metin olarak girilmesi (40) eğer girdi ses ise algılanan sesin metne dönüştürülmesi (50) ve dönüştürülerek oluşturulmuş metnin veya ekrandan (1) girilen metnin bir sanal asistan veya insan tarafından işaret diline çevrilip ekranda (1) oynatılması (60) basamaklarını içermedir. ,Yapay Zeka
YAPAY ZEKA TABANLI TIBBİ ATIK AYRIŞTIRMA SİSTEMİ Bu buluş sağlık hizmeti sunumunda hastanelerde araştırma tesislerinde ve laboratuvarda yapılan işlemler sırasında oluşan tıbbi atıkların sınıflandırılmasını otomatikleştirmeyi sağlayan yapay zeka tabanlı tıbbi atık ayrıştırma sistemi ile ilgili olup özelliği hastanelerde oluşan farklı türdeki atık şekillerinin kaydedilerek sistem hafızasının oluşturulmasını sağlayan kayıt algoritması (1) yenilenen ve değişen sağlık hizmet sunumunda her yeni materyal için tanımlamaların güncellenebilmesini sağlayan materyal güncelleme algoritması (2) materyal güncelleme algoritması (2) tarafından tanımlanan atıkların kayıt algoritması (1) ile sisteme kaydedilmesi sonucu atılan atıkları tanıyan ve ayırt eden yapay zeka algoritması (3) atık kutusu gerekli doluluk seviyesine ulaştığında boşaltılması veya değiştirilmesi yönünde uyarı veren ve atık kutusunun açılmamasını sağlayan doluluk tespit algoritmasından (4) atık kutusuna ucunda iğne olan enjektör ucunda iğne olan serum seti gibi uygun olmayan bir atığın atılması durumunda atık kutusunun hiçbir bölümünün açılmaması ve delici kesici alet uyarısı vererek delici kesici aletin uzaklaştırılmasını ve atığın uygun hale getirilmesini sağlayan delici kesici alet uyarı algoritmasından (5) meydana gelmesidir. ,Yapay Zeka
DENİZ TİCARETİNDE BROKERLARA GELEN YÜK TAŞIMA TALEP MAİLLERİNİ ANALİZ EDEN OTOMASYON SİSTEMİ Buluş içerisindeki yapay zeka yazılımını kullanarak  Deniz Ticaretinde Brokerlara Gelen Yük Taşıma Talep Maillerini Analiz Eden Otomasyon Sistemi olup  kullanıcının internete bağlı olmasını sağlayan en az bir adet mobil yada sabit cihaz (1) (mobil telefonlar tabletler sabit bilgisayar veya bu iş için özel üretilmiş el terminalini kapsar)  kullanıcının yük sahiplerinden mail almasını sağlayan sabit yada mobil internet ağı (2) mobil yada sabit cihaz (1) vasıtasıyla internet ağına (2) bağlı olan mobil yada sabit cihazlar (1) içinde yer alan arayüzler ve mobil uygulamalar (3) sayesinde buluşu (Deniz Ticaretinde Brokerlara Gelen Yük Taşıma Talep Maillerini Analiz Eden Otomasyon Sistemi) kullanan brokerlarların kullandığı mobil yada sabit cihazlar (1) içinde yer alan yapay zekaya sahip buluş tarafından  buluşu sağlayan hizmet sağlayıcının bulut tabanlı olarak internet erişimi olan buluş kullanıcılarının erişebileceği bir veri tabanı (4) açık kaynaklarda internet ağı (2) erişimi olan ve buluşu kullanan sabit ve mobil cihazlar (1) tarafından ulaşılan internet sitelerinde yer alan verileri (5) ve buluşu kullanan brokerların kendi cihazlarında bulunan veri tabanlarından (6) kendilerine gelen yük taşıma talebi içeren mailin içeriğini yapay zeka yardımıyla gemi sahipleri  gemilerin anlık ve zaman aralığı belirlenecek şekilde tespit edilen lokasyon bilgileri yükün cinsine göre gemi çeşidi analizi gemilerin güzergah bilgileri analizi gibi analizler yapılarak yükün cinsine  taşıma tarihine  gemilerin lokasyonlarına ve gemilerin güzergahlarına  yükün miktarına göre yapılan filtrelemeler sonucunda doğru talepler doğru yük taşıma şirketlerine gönderilecek şekilde hazırlanır ve brokerın onayıyla ilgilisinin/ilgililerinin mailine gönderen bir sistem ve yöntem ile ilgilidir. ,Yapay Zeka
METİNLERİN ANLAMSAL ANALİZİ ODAKLI KARAR AĞI Buluş insan dili yapılarının anlamsal ve bağlamsal analizinde kullanılabilen bir yapay zeka modeliyle ilgilidir. Buluş konusu model temel bir girdi katmanı bir sentez katmanı ve bir çıktı katmanı içerir. Modelde söz konusu girdinin (g) sentez katmanına dönüşümü modelin kullanım amacına göre yapılandırılır. ,Yapay Zeka
Mod S Transponder İçin Fonksiyonel Test Senaryosu Üretiminde ve Hata Tespitinde Kullanılan Bir Yapay Zeka Sistemi ve Yöntemi Mod S Transponder (1) cihazları için fonksiyonel test senaryolarının Otomatik Test Cihazı (3) ile ara yüzü olan bir yapay zekâ birimi tarafından otomatik olarak üretilmesinde hataların ve hata kaynaklarının tespit edilmesinde kullanılan sistem olup özelliği Yapay Zeka birimi tarafından oluşturulmuş test senaryolarının Otomatik Test Cihazına (3) iletilmesini sağlayan OTC veri gönderme arayüzü (4) Otomatik Test Cihazı (3) tarafından oluşturulan test raporlarının Yapay Zeka birimine iletilmesini sağlayan OTC veri alma arayüzü (5) Yapay zeka işleminin yerine getirilmesini sağlayan tanımlanmış veri setleri üzerinden öğrenme karar verme ve senaryo üretme işlemlerini gerçekleştiren ve dinamik olarak yeni veri setleri oluşturarak karar ağaçlarını (20) güncelleyen veri setleri işleme ve karar ağacı oluşturma modülü (7) Güncel karar ağaçlarını (20) kullanarak yeni kuralları belirleyen ve test senaryolarını oluşturan test senaryo üreteci (8) Otomatik Test Cihazı (3) tarafından toplanan test sonuç raporlarının analiz edilip yeni veri setlerinin oluşturulmasını sağlayan test sonucu analizörü (9) Test raporlarını değerlendirerek test sonuç değerlendirmesi yapan ve testin başarılı olup olmadığını belirleyen hata ayıklayıcı (10) Yapay Zeka Öğrenme Veri Setlerinin Test Senaryolarının Test Kurallarının Test Günlüğü Raporlarının ve Test Sonuç Raporlarının kayıtlı olarak tutulduğu veri deposu (12) Veri deposunda (12) saklanan verilerin okunmasını ve test sonuçlarının veri deposuna (12) kaydedilmesini sağlayan bilgi tabanı (11) Yapay Zeka birimi tarafından Veri Deposundan (12) okunması gereken verilerin aktarılmasını sağlayan ve veri deposuna (12) kaydedilecek veriler için arayüz görevini yerine getiren Yapay Zeka Veri Deposu Veri Arayüzü (13) Yapay zeka birimi tarafından karar ağaçlarının (20) oluşturulması için kullanılan her bir test senaryosu ve raporu parametrelerinin olası değer tanımlarını içeren Test Senaryosu Girdi/Çıktı Parametre Tablosu Yapay Zeka öğrenme verilerini içeren büyük veri seti içermesidir. ,Yapay Zeka
BİR ANORMALİ TESPİT SİSTEMİ Bu buluş bir zaman serisinde makine öğrenmesi algoritmaları ve yapay zeka teknolojisi kullanarak anormali tespitinin yapıldığı bir sistem ile ilgilidir. Buluş konusu sistem (1) ile zaman serisi ile izlenecek olan ve kendine özel bir karakteristik yapısı bulunan her bir KPI'ın (key performance indicator-anahtar performans göstergesi) karakteristik yapıya en uygun tahminleme metodu yapay zeka ile tespit edilmektedir. ,Yapay Zeka
YAPAY ZEKALI DOKTOR KARAR SİSTEMİ Bu buluş yapay zekada makine öğrenme ve derin öğrenme algoritmaları kullanılarak sağlık sisteminde doktorların hastaya soracakları sorular ve hastaların cevaplarına göre istenecek tetkikler ve sonuçlarına bağlı olarak hastaların rahatsızlıklarının teşhisini ve tedavi yöntemlerini daha kısa zamanda ve daha yüksek doğruluk oranı ile belirlemeyi sağlayan sistem ile ilgilidir. ,Yapay Zeka
AKILLI RUH SAĞLIĞI ASİSTANI Bu buluş kullanıcıların psikolojik durumunu kaydederek analiz eden çeşitli tedavi yöntemleri sunan akıllı ruh sağlığı asistanı ile ilgili olup özelliği kullanıcıların ruhsal durumunun tespit edilmesi amacı ile danışanlara online olarak test yönlendiren yapay zeka entegrasyonu (1) kullanıcıların durumunun değerlendirilmesi aşamasında doktorlar psikologlar yaşam koçları ve diğer uzmanlara sistem üzerinden destek olunmasını sağlayan interaktif destek sistemi (2) kullanıcıların durumunu online ve periyodik olarak takip etmeyi amaçlayan aktif izleme sisteminden (3) meydana gelmesidir. ,Yapay Zeka
BİR YAPAY ZEKA DESTEKLİ SAHA KİRALAMA VE OPTİMİZASYON SİSTEMİ Bu buluş mobil ağın geliştirilmesi amacıyla ağa eklenecek yeni baz istasyonlarının lokasyon seçiminde etkili olan kiralanacak sahada bulunan müşteri sayısı zamana göre değişen nüfusun dağılımı sahada efor harcayan yetkililerin değerlendirdiği veriler gibi pek çok farklı etken ve faktörün yapay zekalı algoritmalar ile işlenerek yerleştirilecek baz istasyonu için en uygun konumun tespit edilmesi veya planlanmasını sağlamak üzere yapılandırılan bir sistem (1) ile ilgilidir. ,Yapay Zeka
BİR HAVAALANI SÜRE ÖLÇME SİSTEMİ Bu buluş havaalanı içerisinde bulunan kişilerin mobil cihazları sinyallerini takip ederek bir sunucu (5) üzerinde yapay zeka algoritmaları kullanılarak analiz eden ve analiz sonuçlarına göre bir yolcunun havaalanı içerisinde gerçireceği zamanın tahminlemesinin yapılmasını sağlayan bir sistem (1) ile ilgilidir. ,Yapay Zeka
GÜNEŞ ENERJİ SANTRALLERİ İÇİN ÜRETİM MİKTARI TAHMİN YAPILANMASI Bu buluş güneş ışınlarından elektrik üreten güneş enerji santrallerinin periyodik zamanlarda üretim miktarının tahmini için kullanılan yapılanmaya ilişkindir. Buluş konusu yapılanma gökyüzünü tarayan ve güneş panellerine gölge oluşturan bulutların infrared tarayıcı ile gece ve gündüz taranarak tahmin modelleri oluşturulması ve aynı zamanda bu bulutların kalınlıklarını ve yoğunluklarını ölçen infrared tarama ve lazer ölçüm cihazı (1) ortam verilerini (ısı nem hava basıncı rüzgar vb. etkenler) ile verileri buluş konusu yapılanmaya aktaran sensör birimleri (4) sensör birimlerinden (4) gelen verileri toplayan ve işlenen verileri ilgili birimlere gönderen wireless veri aktarım cihazı (2) infrared tarama ve lazer ölçüm cihazı (1) ve sensörler birimlerinden (4) gelen verileri işleyen ve bir üretim tahmini oluşturan yapay zeka (3) modülünden oluşmaktadır. ,Yapay Zeka
BİR KOD HATASI TAHMİN SİSTEMİ Bu buluş yazılımcıların kod geliştirme alışkanlıklarını statik kod analiz araçlarından üreyen kod yazım stilleri uyarı mesajlarının makine öğrenmesiyle işlenmesi ile hatalı kodları kod derlenmeden önce yakalanmasını ve reinforcement learning tabanlı yapay zeka asistanının yazılımcının kod davranışını online learning ile öğrenerek kişi bazlı kod geliştirme ve hata önleme yapabilmesini sağlayan bir kod hatası tahmin sistemi (1) ile ilgilidir. ,Yapay Zeka
DİJİTAL TELEVİZYON YAYINLARINDA İÇERİK ÇEVİRİMİ GERÇEKLEŞTİRİLMESİNİ SAĞLAYAN BİR SİSTEM Bu buluş dijital televizyon yayıncılığı yapan platformlar üzerinden sunulan içeriğin yapay zeka algoritmaları yardımı ile gerçek zamanlı olarak alt yazı işaret dili ve sesli betimlemeye dönüştürülmesini sağlayan bir sistem (1) ile ilgilidir. ,Yapay Zeka
BİR VİDEO İŞLEME SİSTEMİ Bu buluş izlenilen çizgi filmlerin bir fiil benzetiminin yapay zeka algoritmaları yardımıyla ayrıştırılıp robot ve sanal objeler tarafından piyes şeklinde oyunlaştırılmasını sağlayan bir video işleme sistemi (1) ile ilgilidir. ,Yapay Zeka
