name,category
Genetik algoritmalar ve makine öğrenmesi yöntemleriyle görüntü sınıflandırma,Yapay Zeka
Yapay sinir ağları ile rüzgar ve güneş enerjisi potansiyelinin modellenmesi ve dalgacık dönüşümü ile analizi,Yapay Zeka
Uçak motorları bakım onarım süreçleri için optimal karar destek sistemleri geliştirilmesi,Yapay Zeka
Yapay sinir ağları ile yüzey sıcaklık ve albedo modellemesi,Yapay Zeka
Korelasyona dayalı aykırılık saptama ve kestirimci bakım,Yapay Zeka
Yapay zekâ yöntemleri ile toplu yemek üretiminde günlük talep tahmini,Yapay Zeka
Makine öğrenmesi metodları ile müşteri profilleme ve yapılan profillemenin etkinliğini değerlendirme,Yapay Zeka
OECD sağlık verilerinin veri madenciliği yöntemleri ile analizi,Yapay Zeka
Derin sinir ağlarını kullanarak yazılım güvenlik açıklarını ve güvenlik açığına sebep olan kod değişikliklerini tahmin etme,Yapay Zeka
Kelime vektörlerinin kombinasyonu,Yapay Zeka
Derin öğrenme tabanlı öneri sistemi,Yapay Zeka
Doğal dil işlemede bağlam odaklı derin öğrenme yöntemlerinin transfer kapasitesinin metin sınıflandırması problemi üzerinden incelenmesi,Yapay Zeka
Türkçe sözcükler için farklı sürekli vektör temsilyöntemlerinin başarım değerlendirmesi,Yapay Zeka
Msvd-turkish veri kümesi ile türkçe video altyazilama,Yapay Zeka
Yazım kurallarına uygun yazılmamış türkçe metinleri makine çevirisi yöntemleriyle normalleştirme,Yapay Zeka
İngilizce'den Türkçe'ye istatistiksel bilgisayarlı çeviri sistemlerinde alan uyarlaması ile başarının artırılması,Yapay Zeka
Twitter verileri ile türk televizyonları izlenme oranı sıralamaları tahmini,Yapay Zeka
Doğal dil işleme teknikleriyle yazar-kitap tanıma,Yapay Zeka
Otomatik veri etiketleme ile varlık ismi tanıma,Yapay Zeka
Kullanici tarafindan üretilen içeriğin sınıflandırılması: e-ticaret pazaryerlerinden ürün spesifikasyonlarını çıkarma,Yapay Zeka
Taraflılığın tespiti için bir dil modeli yaklaşımı,Yapay Zeka
Kural tabanlı Erasmus öneri sistemi,Yapay Zeka
Çizim tabanlı bir insan ve bilgisayar ayrımı amaçlı tam otomatik genel turing testinin tasarımı ve analizi,Yapay Zeka
Ham fotokapan verisinden işe yaramaz imgelerin elenmesi,Yapay Zeka
Video görüntülerinde derin sinir ağları tabanlı yüz eylem birimi tespiti,Yapay Zeka
Bilimsel makale önerisi için işbirlikçi filtreleme ve içerik tabanlı hibrit modeller,Yapay Zeka
Uzun kısa süreli bellek kullanarak kısa vadeli elektrik fiyatı tahmini,Yapay Zeka
Eşleşmeyen koşullar altında yüz tanıma,Yapay Zeka
Gözetimsiz derin öğrenme ve otomatik kodlayıcılar ile yüz tanıma,Yapay Zeka
Derin Öğrenme Sinir Ağları kullanarak Türkçe'de gerçeksi soru cevaplayan bir sistem,Yapay Zeka
Mağaza logosu tanıma ve stereo görüntü tabanlı mesafe kestirimi,Yapay Zeka
Düz el radyografileri kullanılarak romatoid artrit ve osteoartrit hastaliklarinin konvolusyonal sinir ağları ile tanısı,Yapay Zeka
Biyolojik dizilimler için derin öğrenme,Yapay Zeka
Deepsıde: İlaçların ters ve yan etkilerini tahmin etmek için derin öğrenme,Yapay Zeka
Derin öğrenme ile araç tipi sınıflandırma,Yapay Zeka
Bitkilerde görülen hastalıkların derin öğrenme yöntemleriyle tespiti ve sınıflandırılması,Yapay Zeka
Analiz sürecini atlatmaya çalışan zararlı yazılımlar ve derin öğrenme temelli zararlı yazılım tespiti,Yapay Zeka
Derin öğrenme yöntemleri kullanarak adli bilişim incelemelerinde delil çıkarımının gerçekleştirilmesi,Yapay Zeka
Derin öğrenme ve kelime gömme modelleri kullanarak parkinson hastalığının analizi,Yapay Zeka
Hava durumu tahmini için veri madenciliği tabanlı bir model geliştirilmesi,Yapay Zeka
Retinal fundus görüntülerinde sınıflandırma ve bölütleme,Yapay Zeka
Derin öğrenme yöntemleri kullanılarak ürün önerme sistemi tasarımı,Yapay Zeka
Döner kanatlı insansız hava araçları ile görsel verilere dayalı erken yangın algılama sistemi,Yapay Zeka
Zaman Serisi Analizi ve Derin Öğrenme Modelleri Kullanarak Amerikan Doları/Türk Lirası Döviz Kuru İçin Hibrid Tahmin Modeli,Yapay Zeka
Görsel estetik analizi,Yapay Zeka
Bölgesel trafik yoğunluk tahmini için derin öğrenme teknikleri ile model oluşturulması,Yapay Zeka
Otizm spektrum bozukluklarında kendini uyarıcı hareketlerin görsel kelime çantası yaklaşımı ve derin öğrenme yöntemleri ile tanınması,Yapay Zeka
Ders videolarının içerik tabanlı erişimi,Yapay Zeka
Derin öğrenme ile görüntü sınıflandırma,Yapay Zeka
Evrişimsel sinir ağları kullanarak beyin MR anjiyografi görüntülerinin vasküler segmentasyonu,Yapay Zeka
Işık spektrum verisinden madde özelliklerinin tahmini için makine öğrenmesi teknikleri,Yapay Zeka
Çapraz veri küme kişiyi yeniden tanıma,Yapay Zeka
Oyun zorluğunun derin pekiştirmeli öğrenmeye etkisi,Yapay Zeka
Yapay ve konvolüsyonlu sinir ağları yoluyla prosedürel üretilen arazilerin değerlendirilmesi,Yapay Zeka
Evrişimsel sinir ağları kullanılarak SAR görüntülerinin gürültüsünün temizlenmesi,Yapay Zeka
Endüstriyel tesislerde akustik anomali tespiti,Yapay Zeka
Filmlerde görsel özellikler kullanılarak duygu tahmini,Yapay Zeka
Dinamik Ağ Budama yöntemiyle geliştirilmiş bilgi damıtma,Yapay Zeka
Risk kalibrasyonlu olay sınıflandırıcılar,Yapay Zeka
Deshufflegan: Çekişmeli üretken ağlar için öz-denetimli öğrenme,Yapay Zeka
Bulanık yapay sinir ağlarının dinamik davranış analizi,Yapay Zeka
Gömülü sistem üzerinde evrişimsel sinir ağları ile nesne sınıflandırılması,Yapay Zeka
Uzaktan algılanmış hiperspektral görüntülerin uzamsal-izgesel piksel sınıflandırması,Yapay Zeka
Makine öğrenmesi ile güvenli yol planlama,Yapay Zeka
Makine öğrenmesi tekniklerini kullanarak kimyasalların ilaç olabilirliğinin tahmin edilmesi,Yapay Zeka
Makine Öğrenmesi Bazlı Arama Motoru,Yapay Zeka
Yüz resimlerinden çoklu makine öğrenmesi yaklaşımları ile yaş ve cinsiyet bilgisinin tespit edilmesi,Yapay Zeka
Makine öğrenmesi yöntemleriyle oyun sunucu yükünün tahmin edilmesi,Yapay Zeka
Makine öğrenmesi yöntemiyle hastalıkların önceden belirlenmesi ve diyabet üzerine bir uygulama,Yapay Zeka
Üretici yapay nöron ağlarının mimari tasarım için kullanılması,Yapay Zeka
Mobil iletişimde SMS filtreleme yöntemleri,Yapay Zeka
Derin yapay sinir ağlarıyla bina içi üç boyutlu görsel anlama,Yapay Zeka
Metin içindeki kişisel bilgilerin yapay sinir ağları kullanılarak tespiti,Yapay Zeka
Makine öğrenimi tekniklerinin gelecekteki işlemci performansının tahminine uygulanması,Yapay Zeka
Uydu verilerine ve yapay sinir ağlarına dayalı olarak bitki örtüsü tahmini ve analizi,Yapay Zeka
Mikroskobik görüntülerde sperm yoğunluk tespiti,Yapay Zeka
Yapay sinir ağlarına dayalı yağış tahmin ve analizi,Yapay Zeka
Çevrimiçi biyometrik imza tanıma,Yapay Zeka
Yapay sinir ağı kullanarak göğüs kanseri hastalığının tahmini,Yapay Zeka
Türkçe eşgönderge çözümlemesi,Yapay Zeka
Gerçek olaylardan öğrenme: Gerçekçi sanal kalabalıklar için veriye dayalı duygu bulaşıcılığı,Yapay Zeka
Twitter datalarında duygu analizi ve cinsiyet tespiti,Yapay Zeka
Transfer ögrenme ve topluluk öğgrenmesi kullanarak durağan görüntüler üzerinde duygu tanıma,Yapay Zeka
İnsan sesinden duygu tanıma,Yapay Zeka
Konuşma verisinden duygu durum tespiti,Yapay Zeka
Topluluk öğrenme yöntemini kullanarak twitter verisi üzerinde duygu algılama ve tanıma,Yapay Zeka
Çok ilişkili veri madenciliği için çizge tabanlı konsept tanımlama,Yapay Zeka
Haberlerin web sitelerin anasayalarında kalma süreleri tahmini,Yapay Zeka
Mobil bankacılığın benimsenmesinin kümeleme algoritması ile geliştirilmesi,Yapay Zeka
Veri madenciliği ile çiftçiler için karar destek sistemi geliştirilmesi,Yapay Zeka
Veri madenciliği tekniklerini kullanarak sınıf dengesizlik problemleri için çözümlerin verimliliğinin artırılması,Yapay Zeka
Spektral kümeleme kullanan Renkli Görüntü bölütleme,Yapay Zeka
Veri madenciliği ile pamuk üretimi için pestisit kullanımının analizi:Nazilli örneği,Yapay Zeka
Atış tipi tahminleme probleminde sınıflandırma algoritmalarının karşılaştırılması,Yapay Zeka
Kortikal nicel duyusal testler arasındaki bağıntıların veri madenciliği yöntemleriyle analizi,Yapay Zeka
Veri madenciliği yöntemleri ile ülkeleri gelişmişlik ölçütlerine göre kümeleme üzerine bir uygulama,Yapay Zeka
Dağıtık sistemlerde birliktelik kuralları ile sepet analizi,Yapay Zeka
Sosyal ağlardan eğitim düzeyi tahmini,Yapay Zeka
Apache spark tabanlı destek vektör makıneleri ile akan büyük veri sınıflandırma,Yapay Zeka
Müzik üst-veri tahmini için türkçe şarkı sözü madenciliği,Yapay Zeka
Veri madenciliği kullanarak akıllı reklam/anket uygulaması,Yapay Zeka
Veri madenciliği ile Türkiye'deki ve Avrupa Birliği ülkelerindeki bilgisayar mühendisliği bölümleri ders içeriklerinin karşılaştırılması,Yapay Zeka
Veri madenciliği yöntemi olarak bulanık mantık ile hava kalitesi değerlendirmesi - Ankara örneği,Yapay Zeka
Veri madenciliği yöntemleri ile uçuş biletleme analizi,Yapay Zeka
Birliktelik kuralı yöntemleri ile e-ticaret satışlarının analizi,Yapay Zeka
Türk üniversitelerindeki bilgisayar mühendisliği bölümleri müfredatları kullanılarak veri madenciliği uygulaması gerçekleştirilmesi,Yapay Zeka
İleri akademik makale aramaları için web tabanlı akıllı kavram ilişkisi çıkarma çerçevesi,Yapay Zeka
Doğrudan satış sektöründe veri madenciliği teknikleri ile müşteri kayıp analizi,Yapay Zeka
Bankacılıkta dolandırıcılık yöntemleri ve tespiti,Yapay Zeka
Web platformunda kardiyovasküler risk takibi ve bireyselleştirilmiş öneri sistemi,Yapay Zeka
Büyük veri teknolojileri ve veri madenciliği yöntemleri ile medikal veri analizi,Yapay Zeka
Varlık yönetimi şirketinde sınıflandırma yöntemiyle borç geri ödeme eğilimi analizi,Yapay Zeka
Veri madenciliği ve karmaşık ağ analizi teknikleriyle satın alma siparişi verilerinin analizi,Yapay Zeka
İnternet tabanlı Türkçe metinler için otomatik özetleme tekniği,Yapay Zeka
E-ticaret satış verileri üzerinde bir veri bilimi vaka çalışması,Yapay Zeka
Tümör hücrelerin gen ifade imzalarinin siniflandirilmasina ilişkin farkli özellik seçim stratejilerinin etkisinin incelenmesi,Yapay Zeka
Akıllı telefon algılayıcıları ve kablosuz bağlantı birleşimi ile günlük yaşam odaklı iç mekan konumlandırması,Yapay Zeka
Eeg tabanlı robotik kol kontrolü için makine öğrenme algoritmalarının uygulanması,Yapay Zeka
Derin evrişimsel sinir ağı ve HSV renk uzayı kullanarak cilt lezyonlarının sınıflandırılması,Yapay Zeka
Akıllı saat kullanılarak yürüme analizi,Yapay Zeka
Thermal görüntülerden meme kanseri teşhisi,Yapay Zeka
Güvenlik kamerası görüntülerindeki bölgesel hız değişimlerini değerlendirerek kalabalık ortamlarda panik durumu tespiti,Yapay Zeka
Ön plan bölütlenmesinde denetimli çok ölçekli konvolüsyonel sinir ağları yaklaşımının kullanımı,Yapay Zeka
Evrişimsel sinir ağları ile ortam tarifleme,Yapay Zeka
Evreşimsel sinir ağları tabanlı otomatik görüntü renklendirme,Yapay Zeka
Servis anomali tespiti,Yapay Zeka
Denetimsiz öğrenme ile kredi kartı kopyalama noktalarının tespit edilmesi,Yapay Zeka
Sosyal örümcek algoritmasıyla sosyal ağlarda duygu analizi,Yapay Zeka
OSAS hastaları ile sağlıklı bireylerdeki nabız geçiş sürelerinin makina öğrenmesi teknikleriyle sınıflandırılması,Yapay Zeka
Yaşanan terör olaylarını içeren büyük verinin makine öğrenmesi teknikleri ile analizi,Yapay Zeka
Makine öğrenmesi sınıflandırma yöntemlerinde performans metrikleri ile test tekniklerinin farklı veri setleri üzerinde değerlendirilmesi,Yapay Zeka
Makine öğrenme yöntemleriyle bitcoin fiyat analizi,Yapay Zeka
Opencv kullanılarak dudak tanıma,Yapay Zeka
Phising web sitesi veri setinin etkili sınıflandırması için özellik seçimi,Yapay Zeka
Sembolleri ve sayıları tanıma için hareket öğrenen makine,Yapay Zeka
Öğrenci performansının öngörülmesi için tahmin algoritmalarının karşılaştırılması,Yapay Zeka
Mapreduce ve makine öğrenmesi yöntemleri ile büyük sosyal veride duygu analizi ve fikir madenciliği,Yapay Zeka
Sosyal medyada duygu analizi : Karşılaştırmalı bir çalışma,Yapay Zeka
Çevrimiçi sosyal ağlarda kelime-vektör öğrenme algoritması kullanarak spam belirleme,Yapay Zeka
Derin öğrenme ile twitter sentiment analizi,Yapay Zeka
Makine öğrenmesini kullanarak imza tanıma,Yapay Zeka
Uzun kısa süreli bellek algoritması kullanılarak eeg tabanlı kimliklendirme sistemi tasarımı,Yapay Zeka
Derin öğrenme algoritmaları kullanarak bir konuşma tanıma uygulaması,Yapay Zeka
Mobil eeg tabanlı açlık ve tokluk sınıflandırılması,Yapay Zeka
Büyük veri araçları kullanarak sosyal medyada his analizi yapma,Yapay Zeka
Yapay sinir ağları tabanlı hibrit modellerle yük tahmini,Yapay Zeka
Kablosuz algılayıcı ağlarda kapasiteye dayalı akıllı ve adaptif ağ yapılandırılması,Yapay Zeka
Kesirli dereceden PI D denetleyicilerin tasarımı uygulaması ve karşılaştırılması,Yapay Zeka
Elipsoid tanıma çemberli bir yapay bağışıklık sistemi tasarımı ve sınıflama problemlerindeki performans analizi,Yapay Zeka
İmge içeriği tabanlı nesne sınıflandırma,Yapay Zeka
Derin Öğrenme Yöntemleri İle Medikal Görüntülerde Kanserli Doku Tespiti,Yapay Zeka
Panoramik X-ray diş görüntülerinde diş bölgesinin ve dişlerin makine öğrenimi ve derin öğrenme ile bölütlenmesi,Yapay Zeka
Giyilebilir dış iskelet el,Yapay Zeka
Ekmeklik ve makarnalık buğday tanelerinin yapay zeka teknikleri kullanılarak sınıflandırılması,Yapay Zeka
Alzheimer ve vasküler demans hastalarının EEG kayıtlarının senkronizasyon analiziyle incelenmesi,Yapay Zeka
Bulanık mantık kontrol tekniği kullanılarak pist planlama için uçak tipine göre iniş önceliklendirme,Yapay Zeka
Biyomedikal sinyallerin özellikleri kullanılarak osteoporoz ön tanısı,Yapay Zeka
Uçak bakım eğitim setlerine yönelik kullanıcı arayüzü geliştirilmesi,Yapay Zeka
Çimento fabrikası otomasyon ağında yapay zeka uygulaması ile beton basınç dayanımı tahmini,Yapay Zeka
Sürekli mıknatıslı senkron motorun tasarımı ve sargı optimizasyonu,Yapay Zeka
Sezgisel optimizasyon teknikleri kullanarak elektrik makinalarının tasarımı ve analizi,Yapay Zeka
YSA tabanlı gün öncesi saatlik güneş ışınım kestirimi,Yapay Zeka
Elektrokardiyografi (EKG) sinyallerinin aritmi tespiti için yapay zeka yöntemleri ile sınıflandırılması,Yapay Zeka
Demiryolu makas arızalarının yapay zeka yöntemleri ile tahmini,Yapay Zeka
Çok katmanlı algılayıcı sinir ağı kullanarak konuşmacı tanıma sisteminde ayrık dalgacık dönüşümü temelli gürültü arındırmanın etkisi,Yapay Zeka
Sürekli mıknatıslı senkron motorun genetik algoritma ile verim ve ağırlık amaç fonksiyonlarının iyileştirilmesi,Yapay Zeka
Yapay zeka algoritmaları kullanılarak X bandı için mikroşerit yama anten boyut optimizasyonu ve uygulaması,Yapay Zeka
Hastayı solunum cihazından ayırmak için bulanık mantık tabanlı bir algoritmanın geliştirilmesi,Yapay Zeka
Güç transformatörü hatalarının bulanık mantık ve Öz Düzenlemeli Haritalama Yöntemi ile belirlenmesi,Yapay Zeka
Çok yüzlü konik sınıflandırıcılarda gürbüz koni tepe noktası tahmini,Yapay Zeka
Dikgen Frekans Bölmeli Çoğullama-Serpiştirme Bölmeli Çoklu Erişim (OFDM-IDMA) sistemlerinde yapay zeka teknikleri ile kanal kestirimi,Yapay Zeka
Robocup ssl robotları için yeni nesil gömülü sistem tasarımı,Yapay Zeka
İnsansız hava aracı ile otonom olarak alan tarama hedef tespiti ve takibi,Yapay Zeka
Derin öğrenme ile el yazısı metin tanıma,Yapay Zeka
Dinamik girdi veri tabanlarıyla güç üretimi için PV/rüzgar sisteminin modellenmesi ve analizi,Yapay Zeka
Bölütleme tabanlı nesne bulma ve tanıma,Yapay Zeka
Görüntü bölütleme uygulamaları için yarı-eğiticili öğrenme,Yapay Zeka
Daha elektrikli uçakta kontrol farklı elektrik yükleri,Yapay Zeka
Yayılmacı rekabetçi algoritmasını kullanarak bitki yaprak hastalıklarının belirlenmesi,Yapay Zeka
Sayısal MEMS (Mikro elektro-mekanik sistemler)mi̇krofon dizileri kullanarak ses kaynağı konumlandırma,Yapay Zeka
Parameter identification of induction motor using multi-objective genetic algorithm,Yapay Zeka
Yapay zeka tabanlı yazılım tanımlı telsiz kullanarak kablosuz ağ sistemleri yönetimi,Yapay Zeka
Lineer tahmini kodlama ve dalgacık tabanlı SVM üzerinden çoklu kalp hastalıklarının sınıflandırılması,Yapay Zeka
Laboratuvar faresi yüz ağrı ifadesi derecelendirmesı için derin öğrenme,Yapay Zeka
Yüz ifadeleri ve sesten çok-kipli duygu tanıma,Yapay Zeka
Darbeli sinir ağları ile sınıflandırma çözümleri,Yapay Zeka
Wisconsin göğüs kanseri veri tabanının bayes gaussian sınıflandırılması,Yapay Zeka
Endüstriyel nesnelerin interneti uygulamaları için akan sensör verisi üzerinde ayrıklık sezimi,Yapay Zeka
Türkçe ve ingilizce twitter duygu sınıflandırması için makine öğrenmesi ve doğal dil işleme tekniklerinin uygulanması,Yapay Zeka
İleri yöntemlerle geliştirilmiş yapay sinir ağı eğitimi,Yapay Zeka
Wi-fi parmak izi kullanarak kapalı konumlandırma sisteminin makine öğrenmesi yöntemleri ile geliştirilmesi,Yapay Zeka
Rısc-V komut kümesi mimarisiyle yaklaşık işlemci tasarımı,Yapay Zeka
Konvolüsyonel sinir ağını kullanarak EMG sinyallerinin sınıflandırılması,Yapay Zeka
Makine öğrenme ve ampirik modeller kullanılarak Eskişehir'de saatlik küresel güneş radyasyonunun tahmini,Yapay Zeka
İnsansız hava aracı ile nesne tespiti ve tanıması,Yapay Zeka
UZAM-zaman evrişimli sinir ağları yöntemi ile hafıf kognitif bozulma ve Alzheimer'a bağlı demans sınıflandırması,Yapay Zeka
Biyokütle gazlaştırması sürecine makine öğrenmesi yaklaşımı,Yapay Zeka
Kumaşlarda dokuma hatası tespiti icin spektral alanda kümeleme tabanli gürbüz bir yöntem,Yapay Zeka
Yazılım tabanlı radyo ile duvar arkası hareket algılama,Yapay Zeka
Yayılmacı rekabetçi algoritmasını kullanarak bitki yaprak hastalıklarının belirlenmesi,Yapay Zeka
LBP nLBP ve αLBP algoritmaları kullanılarak yüz tanıma,Yapay Zeka
Yansımalı yüzeylerde otomatik görüntü işleme temelli çizik tespit sistemi,Yapay Zeka
Demiryolu sürücü destek sistemleri için yaya saptama,Yapay Zeka
Birleşik öğrenme kullanılarak sinüs ritim EKG kayıtlarından PAF taraması,Yapay Zeka
Sanal gerçeklik ortamlarında 6DOF kuvvet geribeslemeli haptik cihaz yardımıyla tıpta ameliyat simülasyonu tasarımı,Yapay Zeka
Giyilebilir hareket algılayıcılarıyla düşme sezimi ve sınıflandırması,Yapay Zeka
Fotometrik stereo ile 3B geriçatım için eksik veri ile ters BRDF öğretilmesi,Yapay Zeka
Lognormal mixture shadow fading model and applications,Yapay Zeka
Yerine geri koyarak örnekleme ayrıklaştırma ve öznitelik seçme kullanan karar ağacı temelli saldırı tespit sistemi,Yapay Zeka
İnsan tanıma ve izleme,Yapay Zeka
Bir cam yüzey arkasındaki cismin sıcaklığının ölçümü için makine öğrenmesi yöntemleri kullanan sensör tabanlı bir ölçüm sistemi tasarımı,Yapay Zeka
Giyilebilir düşme sezme sistemlerinde ataletsel ve magnetik algılayıcıların sınıflandırma performansına etkilerinin incelenmesi,Yapay Zeka
Saldırı tespit sistemleri için makine öğrenme yöntemlerinin performans karşılaştırması,Yapay Zeka
Panoramik X-ray diş görüntülerinde diş bölgesinin ve dişlerin makine öğrenimi ve derin öğrenme ile bölütlenmesi,Yapay Zeka
Elektromiyografi sinyallerinden altı farklı el hareketinin yapay zeka teknikleri kullanılarak sınıflandırılması,Yapay Zeka
Büyük veri araçları kullanarak sosyal medyada his analizi yapma,Yapay Zeka
Konvolüsyon sinir ağlarında transfer öğrenmesi yöntemi ile araç modellerinin sınıflandırılması,Yapay Zeka
Olasılıksal programlama ile enerji üretiminin güneş enerji santrallerinde (GES) tahmini,Yapay Zeka
Hiperspektral görüntü ve LiDAR verisinin derin öğrenme ile sınıflandırılması,Yapay Zeka
Makine öğrenmesi teknikleriyle kredi risk analizi,Yapay Zeka
Kampüs bilgisayar ağlarında meydana gelen sorunların otomatik tespit edilmesi,Yapay Zeka
Giyilebilir dış iskelet el,Yapay Zeka
Gsm sinyal bazlı konum belirleme,Yapay Zeka
Türk işaret dili alfabesinin derin öğrenme yöntemi ile sınıflandırılması,Yapay Zeka
Dairesel şekil histogramı ile makine öğrenmesine dayalı plaka tanıma çalışması,Yapay Zeka
Kuruluşların enerji talebi analizi ve tahmini,Yapay Zeka
Yüz ifadelerinden cinsiyet duygu ve yaş tahmini için yeni yaklaşımlar,Yapay Zeka
Makine öğrenmesi regresyon yöntemlerinin nesnelerin interneti verilerine uygulanması,Yapay Zeka
Vokal kord ölçümlerinden makine öğrenmesi yöntemleri kullanarak Parkinson hastalığının teşhisi,Yapay Zeka
Evrişimsel sinir ağları kullanılarak EKG ve yüz tabanlı biyometrik tanıma,Yapay Zeka
İHA imgelerinden bilgisayar görüsü kullanılarak ağaç sayısı kestirimi,Yapay Zeka
Epileptik EEG sinyallerinin makine öğrenmesi yöntemleri ile sınıflandırılması,Yapay Zeka
Makine öğrenmesi yöntemleri ile tiroit hastalığının teşhisi,Yapay Zeka
Seçilen siğil tedavi yönteminin farklı makine öğrenmesi algoritmaları ile başarımının tahmin edilmesi,Yapay Zeka
Ses sinyallerinden yaş grubu ve cinsiyet bilgisinin tahmin edilmesi,Yapay Zeka
Normal ve patolojik kalp ses kayıtlarının zaman-frekans temelli otomatik sınıflandırılması,Yapay Zeka
Radar video görüntülerinde karasal alanların belirlenmesi,Yapay Zeka
Hareket tanıma için yerel ikili örüntüler tabanlı yeni bir yaklaşım,Yapay Zeka
Gabor filtreleri ve seyrek gösterim ile SAR görüntülerinde otomatik hedef tanıma,Yapay Zeka
Üzüm türünün tespiti için çok katmanlı yerel ikili örüntüler,Yapay Zeka
Destek vektör makinaları kullanarak kişisel termal konfor modellemesi,Yapay Zeka
Demiryolu makas arızalarının yapay zeka yöntemleri ile tahmini,Yapay Zeka
Özellik çıkarma ve sınıflandırma algoritmaları kullanılarak iris tanıma,Yapay Zeka
EKG aritmilerinin zaman frekans esaslı öznitelikler kullanılarak sınıflandırılması,Yapay Zeka
Kalitelerine göre içeceklerin farklı algoritmalar ile sınıflandırılması,Yapay Zeka
Tomografide temel beyin tanılarının otomatik tespiti,Yapay Zeka
Kenar koruyan görüntü ayrışım yöntemleri ile SAR görüntülerinde otomatik hedef sınıflama performansının arttırılması,Yapay Zeka
Ekspirasyon akım volüm eğrisi ile cinsiyet yaş ve boy kestirimi,Yapay Zeka
